Tiempo,Solución
8.62887,17292.4
22.0166,17465.3
65.6705,17564.7
9.27197,17115.6
22.9617,17299.5
68.677,17714.9
9.42423,17364.4
24.1795,17484
71.8154,17579.7
99.0556,17620.2
258.039,17801.2
746.891,17872.8
98.9437,17680.2
254.743,17970.8
686.417,17877
99.3094,17516.2
242.618,17721.8
711.627,17870.7
368.993,17996
994.282,17986.3
3038.97,18078
395.502,17658.4
1067.09,17764.5
3057.61,18060.1
359.33,17714.7
970.176,17939.5
2929.07,18077.4
