Tiempo,Solución
3.08246,16717.5
3.7577,16702.9
3.92069,16579.2
4.17146,16604.2
4.21039,16457.1
4.22919,16564.8
5.18513,16450.7
5.21599,16446.2
5.21143,16553.1
39.3028,17572
39.5847,16788.6
36.4621,16749.1
36.4831,17398
36.772,16673.7
36.5997,16799
37.7915,16817.3
37.6461,16596.2
37.9277,16716.5
122.903,17913.6
121.653,17059.9
121.961,16911.7
121.992,17370.7
121.923,16864.9
121.924,16942
122.441,17441.4
122.979,16904.4
124.584,16684.5
