Tiempo,Solución
3088.52,92810
3102.94,92404
3057.75,92729
3089.19,92769
3059.03,92845
7627.34,93705
7574.98,93179
7567.8,93101
7573.14,93244
7565.39,93473
15063.6,93927
15080.2,93841
15028.8,93571
15166.5,93900
15149.4,93655
3066.42,92434
3070.85,92693
3074.56,92379
3050.08,92531
3050.66,92367
7592.39,93209
7577.61,93178
7615.78,93524
7583.45,92952
7619.55,93070
